bytes_in,bytes_out,creation_time,end_time,src_ip,src_ip_country_code,protocol,response.code,dst_port,dst_ip,rule_names,observation_name,source.meta,source.name,time,detection_types,duration_seconds,scaled_bytes_in,scaled_bytes_out,scaled_duration_seconds,anomaly
23680,33014,2024-04-26 01:30:00+00:00,2024-04-26 01:40:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:30:00+00:00,waf_rule,600.0,-0.2838543706618707,-0.20253537646984007,0.0,Normal
28388,13468,2024-04-26 01:30:00+00:00,2024-04-26 01:40:00+00:00,165.225.212.255,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:30:00+00:00,waf_rule,600.0,-0.28271770757367953,-0.27934434298045935,0.0,Normal
43840,13960,2024-04-26 01:30:00+00:00,2024-04-26 01:40:00+00:00,136.226.64.114,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:30:00+00:00,waf_rule,600.0,-0.2789870962655382,-0.27741095448546166,0.0,Normal
1253276,46666,2024-04-26 01:30:00+00:00,2024-04-26 01:40:00+00:00,165.225.240.79,NL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:30:00+00:00,waf_rule,600.0,0.013009772623487303,-0.14888777538506703,0.0,Normal
4080,11386,2024-04-26 01:30:00+00:00,2024-04-26 01:40:00+00:00,94.188.248.74,IL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:30:00+00:00,waf_rule,600.0,-0.2885864429916383,-0.28752587722148615,0.0,Normal
3206,11038,2024-04-26 01:30:00+00:00,2024-04-26 01:40:00+00:00,165.225.8.79,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:30:00+00:00,waf_rule,600.0,-0.2887974547883841,-0.28889339591306984,0.0,Normal
14222,9362,2024-04-26 01:30:00+00:00,2024-04-26 01:40:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:30:00+00:00,waf_rule,600.0,-0.2861378369932453,-0.2954794916805823,0.0,Normal
4808787,301495,2024-04-26 01:30:00+00:00,2024-04-26 01:40:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:30:00+00:00,waf_rule,600.0,0.8714248349339262,0.8525013644355919,0.0,Normal
7294,13707,2024-04-26 01:30:00+00:00,2024-04-26 01:40:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:30:00+00:00,waf_rule,600.0,-0.28781047970246115,-0.2784051562928487,0.0,Normal
5824,12018,2024-04-26 01:40:00+00:00,2024-04-26 01:50:00+00:00,165.225.33.6,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:40:00+00:00,waf_rule,600.0,-0.2881653851271937,-0.2850423375287249,0.0,Normal
5492,12046,2024-04-26 01:40:00+00:00,2024-04-26 01:50:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:40:00+00:00,waf_rule,600.0,-0.2882455406380857,-0.2849323072891722,0.0,Normal
28644,7330,2024-04-26 01:40:00+00:00,2024-04-26 01:50:00+00:00,165.225.213.7,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:40:00+00:00,waf_rule,600.0,-0.2826559009146785,-0.3034645433509792,0.0,Normal
3206,11142,2024-04-26 01:40:00+00:00,2024-04-26 01:50:00+00:00,165.225.8.79,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:40:00+00:00,waf_rule,600.0,-0.2887974547883841,-0.2884847121661598,0.0,Normal
38780,18682,2024-04-26 01:40:00+00:00,2024-04-26 01:50:00+00:00,136.226.77.103,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:40:00+00:00,waf_rule,600.0,-0.2802087435098558,-0.25885514051517905,0.0,Normal
4869181,301752,2024-04-26 01:40:00+00:00,2024-04-26 01:50:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:40:00+00:00,waf_rule,600.0,0.8860058949484154,0.8535112848486293,0.0,Suspicious
6046,4544,2024-04-26 01:40:00+00:00,2024-04-26 01:50:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:40:00+00:00,waf_rule,600.0,-0.2881117871650912,-0.3144125521864742,0.0,Normal
6584,11898,2024-04-26 01:40:00+00:00,2024-04-26 01:50:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:40:00+00:00,waf_rule,600.0,-0.2879818966082844,-0.2855138956982365,0.0,Normal
7666,14346,2024-04-26 01:40:00+00:00,2024-04-26 01:50:00+00:00,136.226.80.97,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:40:00+00:00,waf_rule,600.0,-0.28772066690110026,-0.2758941090401993,0.0,Normal
5140,4294,2024-04-26 01:50:00+00:00,2024-04-26 02:00:00+00:00,147.161.161.82,AE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:50:00+00:00,waf_rule,600.0,-0.2883305247942121,-0.31539496503962344,0.0,Normal
37105,49494,2024-04-26 01:50:00+00:00,2024-04-26 02:00:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:50:00+00:00,waf_rule,600.0,-0.28061314254824155,-0.13777472119024295,0.0,Normal
28896,7328,2024-04-26 01:50:00+00:00,2024-04-26 02:00:00+00:00,165.225.213.7,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:50:00+00:00,waf_rule,600.0,-0.28259505998472434,-0.3034724026538044,0.0,Normal
8872,14760,2024-04-26 01:50:00+00:00,2024-04-26 02:00:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:50:00+00:00,waf_rule,600.0,-0.2874294995934625,-0.2742672333553841,0.0,Normal
4755578,292284,2024-04-26 01:50:00+00:00,2024-04-26 02:00:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:50:00+00:00,waf_rule,600.0,0.8585784657199156,0.8163053452741617,0.0,Normal
11358,24124,2024-04-26 01:50:00+00:00,2024-04-26 02:00:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:50:00+00:00,waf_rule,600.0,-0.2868292989908195,-0.23746997752782664,0.0,Normal
4264,11882,2024-04-26 01:50:00+00:00,2024-04-26 02:00:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:50:00+00:00,waf_rule,600.0,-0.28854201945548136,-0.28557677012083804,0.0,Normal
3966,3248,2024-04-26 01:50:00+00:00,2024-04-26 02:00:00+00:00,136.226.80.97,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:50:00+00:00,waf_rule,600.0,-0.2886139662694748,-0.3195053804171998,0.0,Normal
35666,39032,2024-04-26 08:00:00+00:00,2024-04-26 08:10:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:00:00+00:00,waf_rule,600.0,-0.2809605635728607,-0.17888673426883187,0.0,Normal
28540,7228,2024-04-26 08:00:00+00:00,2024-04-26 08:10:00+00:00,165.225.213.7,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:00:00+00:00,waf_rule,600.0,-0.2826810098698977,-0.30386536779506407,0.0,Normal
44408,22446,2024-04-26 08:00:00+00:00,2024-04-26 08:10:00+00:00,136.226.64.114,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:00:00+00:00,waf_rule,600.0,-0.27884996274087964,-0.24406393259816425,0.0,Normal
8202,6068,2024-04-26 08:00:00+00:00,2024-04-26 08:10:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:00:00+00:00,waf_rule,600.0,-0.2875912592088168,-0.3084237634336765,0.0,Normal
18201558,1170896,2024-04-26 08:00:00+00:00,2024-04-26 08:10:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:00:00+00:00,waf_rule,600.0,4.104871828199997,4.26894423219876,0.0,Suspicious
23836,41493,2024-04-26 08:00:00+00:00,2024-04-26 08:10:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:00:00+00:00,waf_rule,600.0,-0.2838167072290419,-0.16921586214243084,0.0,Normal
3862,2982,2024-04-26 08:00:00+00:00,2024-04-26 08:10:00+00:00,136.226.80.97,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:00:00+00:00,waf_rule,600.0,-0.28863907522469395,-0.3205506676929506,0.0,Normal
15978,28154,2024-04-26 08:10:00+00:00,2024-04-26 08:20:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:10:00+00:00,waf_rule,600.0,-0.28571388194166,-0.22163348233506108,0.0,Normal
28042,4834,2024-04-26 08:10:00+00:00,2024-04-26 08:20:00+00:00,165.225.212.255,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:10:00+00:00,waf_rule,600.0,-0.28280124313623567,-0.3132729532768211,0.0,Normal
3618,2648,2024-04-26 08:10:00+00:00,2024-04-26 08:20:00+00:00,94.188.248.74,IL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:10:00+00:00,waf_rule,600.0,-0.28869798469655433,-0.32186317126475794,0.0,Normal
13546,17742,2024-04-26 08:10:00+00:00,2024-04-26 08:20:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:10:00+00:00,waf_rule,600.0,-0.2863010452021699,-0.2625490128430201,0.0,Normal
18273120,1145109,2024-04-26 08:10:00+00:00,2024-04-26 08:20:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:10:00+00:00,waf_rule,600.0,4.122149203713406,4.167610311222123,0.0,Normal
15094,10563,2024-04-26 08:10:00+00:00,2024-04-26 08:20:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:10:00+00:00,waf_rule,600.0,-0.285927308061023,-0.29075998033405337,0.0,Normal
5238,11674,2024-04-26 08:10:00+00:00,2024-04-26 08:20:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:10:00+00:00,waf_rule,600.0,-0.2883068644325633,-0.2863941376146582,0.0,Normal
4480,11778,2024-04-26 08:20:00+00:00,2024-04-26 08:30:00+00:00,147.161.161.82,AE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:20:00+00:00,waf_rule,600.0,-0.2884898700869492,-0.28598545386774815,0.0,Normal
30396,28830,2024-04-26 08:20:00+00:00,2024-04-26 08:30:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:20:00+00:00,waf_rule,600.0,-0.2822329115921401,-0.21897703798014556,0.0,Normal
28628,13570,2024-04-26 08:20:00+00:00,2024-04-26 08:30:00+00:00,165.225.212.255,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:20:00+00:00,waf_rule,600.0,-0.28265976383086605,-0.27894351853637445,0.0,Normal
1360,436,2024-04-26 08:20:00+00:00,2024-04-26 08:30:00+00:00,198.235.24.81,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:20:00+00:00,waf_rule,600.0,-0.2892431387435245,-0.33055556018942234,0.0,Normal
3976,11282,2024-04-26 08:20:00+00:00,2024-04-26 08:30:00+00:00,94.188.248.74,IL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:20:00+00:00,waf_rule,600.0,-0.2886115519468575,-0.2879345609683962,0.0,Normal
9440,23452,2024-04-26 08:20:00+00:00,2024-04-26 08:30:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:20:00+00:00,waf_rule,600.0,-0.28729236606880393,-0.24011070327709177,0.0,Normal
18285525,1130944,2024-04-26 08:20:00+00:00,2024-04-26 08:30:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:20:00+00:00,waf_rule,600.0,4.125144170920079,4.111946798962689,0.0,Suspicious
24200,41078,2024-04-26 08:20:00+00:00,2024-04-26 08:30:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:20:00+00:00,waf_rule,600.0,-0.2837288258857748,-0.17084666747865856,0.0,Normal
5030,11570,2024-04-26 08:20:00+00:00,2024-04-26 08:30:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:20:00+00:00,waf_rule,600.0,-0.28835708234300167,-0.2868028213615683,0.0,Normal
7204,5860,2024-04-26 08:20:00+00:00,2024-04-26 08:30:00+00:00,136.226.80.97,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:20:00+00:00,waf_rule,600.0,-0.2878322086060162,-0.30924113092749667,0.0,Normal
4168,11674,2024-04-26 08:30:00+00:00,2024-04-26 08:40:00+00:00,147.161.161.82,AE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:30:00+00:00,waf_rule,600.0,-0.28856519695260674,-0.2863941376146582,0.0,Normal
37156,48239,2024-04-26 08:30:00+00:00,2024-04-26 08:40:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:30:00+00:00,waf_rule,600.0,-0.28060082950289367,-0.14270643371305208,0.0,Normal
27912,6080,2024-04-26 08:30:00+00:00,2024-04-26 08:40:00+00:00,165.225.213.7,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:30:00+00:00,waf_rule,600.0,-0.2828326293302596,-0.30837660761672536,0.0,Normal
44390,22134,2024-04-26 08:30:00+00:00,2024-04-26 08:40:00+00:00,136.226.64.114,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:30:00+00:00,waf_rule,600.0,-0.27885430852159065,-0.2452899838388945,0.0,Normal
4686,11778,2024-04-26 08:30:00+00:00,2024-04-26 08:40:00+00:00,136.226.77.103,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:30:00+00:00,waf_rule,600.0,-0.28844013504103433,-0.28598545386774815,0.0,Normal
18239056,1144663,2024-04-26 08:30:00+00:00,2024-04-26 08:40:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:30:00+00:00,waf_rule,600.0,4.11392505515008,4.165857686692106,0.0,Normal
6806,13238,2024-04-26 08:30:00+00:00,2024-04-26 08:40:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:30:00+00:00,waf_rule,600.0,-0.2879282986461819,-0.28024816280535664,0.0,Normal
10118,14760,2024-04-26 08:30:00+00:00,2024-04-26 08:40:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:30:00+00:00,waf_rule,600.0,-0.2871286749953558,-0.2742672333553841,0.0,Normal
15016,11797,2024-04-26 08:40:00+00:00,2024-04-26 08:50:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:40:00+00:00,waf_rule,600.0,-0.2859461397774374,-0.2859107904909088,0.0,Normal
1996566,56644,2024-04-26 08:40:00+00:00,2024-04-26 08:50:00+00:00,165.225.240.79,NL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:40:00+00:00,waf_rule,600.0,0.19246395843945754,-0.10967771359017502,0.0,Normal
10578,23450,2024-04-26 08:40:00+00:00,2024-04-26 08:50:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:40:00+00:00,waf_rule,600.0,-0.28701761615496335,-0.24011856257991696,0.0,Normal
18125238,1121958,2024-04-26 08:40:00+00:00,2024-04-26 08:50:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:40:00+00:00,waf_rule,600.0,4.08644571798531,4.076634951369093,0.0,Suspicious
18482,29508,2024-04-26 08:40:00+00:00,2024-04-26 08:50:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:40:00+00:00,waf_rule,600.0,-0.285109335558306,-0.21631273432240486,0.0,Normal
5238,11778,2024-04-26 08:40:00+00:00,2024-04-26 08:50:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:40:00+00:00,waf_rule,600.0,-0.2883068644325633,-0.28598545386774815,0.0,Normal
4116,11570,2024-04-26 08:40:00+00:00,2024-04-26 08:50:00+00:00,136.226.80.97,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:40:00+00:00,waf_rule,600.0,-0.28857775143021636,-0.2868028213615683,0.0,Normal
4272,11778,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,147.161.161.82,AE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,-0.28854008799738756,-0.28598545386774815,0.0,Normal
31166,25856,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,165.225.33.6,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,-0.2820470087506135,-0.2306638212812088,0.0,Normal
28830,27096,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,-0.28261099451399807,-0.22579105352958861,0.0,Normal
60122,12630,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,136.226.64.114,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,-0.2750560961801669,-0.2826373908642156,0.0,Normal
3678,11038,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,165.225.240.79,NL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,-0.2886834987608509,-0.28889339591306984,0.0,Normal
36522,18578,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,136.226.77.103,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,-0.28075389755682595,-0.2592638242620891,0.0,Normal
